NWFSCsampleID,Species,common_name,Class,Family,Prey,Detected,station,depth,bathy.bottom.depth,lat,lon,year,month,day,Allosmerus elongatus,Anoplopoma fimbria,Citharichthys sordidus,Citharichthys stigmaeus,Clupea pallasii,Diaphus theta,Engraulis mordax,Merluccius productus,Sardinops sagax,Scomber japonicus,Tarletonbeania crenularis,Trachurus symmetricus,Oncorhynchus kisutch,Gallus sp.,Lamna ditropis,Merluccius sp.,Sebastes entomelas,Sebastes sp.,Sebastidae sp.,Stenobrachius leucopsarus,Thunnus sp.,Icichthys lockingtoni,Ostreococcus sp.,Peprilus sp.,Pisaster ochraceus,Prionace glauca,Thaleichthys pacificus,Chauliodus macouni,Glyptocephalus zachirus,Paralepididae sp.,Pleuronectidae sp.,Stenobrachius nannochir,Trachurus sp.,Cololabis saira,Leuroglossus sp.,Merluccius angustimanus,Liparis fucensis,Bathylagidae sp.,Lampanyctus tenuiformis,Lipolagus ochotensis,Lycodapus parviceps,Nannobrachium regale,Nannobrachium sp.,Magnisudis atlantica,Nansenia candida,Protomyctophum crockeri,Artedius harringtoni,Mola sp.,Tactostoma macropus,Beringraja sp.,Cyclothone signata,Microstomus pacificus,Pseudobathylagus milleri,Somniosus sp.,Sternoptyx pseudobscura,Sternoptyx pseudodiaphana,Sternoptyx sp.,Ophiodon elongatus,Stenobrachius sp.,Tarletonbeania sp.,Bolinichthys distofax,Scopelosaurus harryi,Cyclothone atraria,Symbolophorus californiensis,Icosteus aenigmaticus,Apristurus brunneus,Careproctus melanurus,Hymenodiscus sp.,Lycodes diapterus,Nectoliparis pelagicus,Thrissacanthias penicillatus,Trachipterus altivelis,Bathycoccus prasinos,Thunnus orientalis,Bathyraja sp.,Macrouridae sp.,Oncorhynchus nerka,Electrona sp.,Pholis laeta,Ronquilus jordani,Bathylagoides wesethi,Lycodes cortezianus,Oncorhynchus tshawytscha,Sebastes paucispinis,Trachipterus sp.,Beringraja binoculata,Gadidae sp.,Gadus sp.,Spirinchus starksi,Uria sp.,Hemilepidotus sp.,Hypomesus sp.,Microgadus proximus,Phalacrocorax sp.,Alopias vulpinus,Ptychoramphus aleuticus,Parvilux ingens,Cataetyx rubrirostris,Anarrhichthys ocellatus,Thunnus alalunga,Benthalbella dentata,Atherinopsis californiensis,Chloropicon roscoffensis,Micromonas sp.,Leptocottus armatus,Xiphister sp.,Artedius fenestralis,Squalus sp.,Lampanyctus sp.,Sagamichthys abei,Protomyctophum thompsoni,Sebastes mystinus,Cyclothone sp.,Apristurus japonicus,Ceratoscopelus sp.,Cyclothone pseudopallida,Eopsetta jordani,Lyopsetta exilis,Arctozenus risso,Oncorhynchus sp.,Melamphaes lugubris,Symphurus atricaudus,Hydrolagus colliei,Lycodapus mandibularis,Isurus oxyrinchus,Oikopleura sp.,Corvus sp.,Gasterosteus sp.,Anoplarchus sp.,Argentina sialis,Ascelichthys rhodorus,Gibbonsia montereyensis,Gobiesox maeandricus,Hexagrammos decagrammus,Jordania zonope,Oxylebius pictus,Paralichthys californicus,Scorpaenichthys marmoratus,Dermasterias imbricata,Lampadena urophaos,Citharichthys sp.,Paralabrax nebulifer,Apodichthys flavidus,Artedius lateralis,Clinocottus embryum,Liparis mucosus,Strongylocentrotus purpuratus,Hippoglossus stenolepis,Nemichthys scolopaceus,Chilara taylori,Alosa sp.,Ardenna sp.,Agonopsis vulsa,Zoarcidae sp.,Phytichthys chirus,Sinaechinocyamus sp.,Pleuronichthys coenosus,Idiacanthus antrostomus,Clypeasteroida sp.,Orthasterias koehleri,Myctophidae sp.,Bathycoccus sp.,Mola mola,Mola tecta,Tarletonbeania taylori,Ptychogena sp.,Lycodapus sp.,Labrisomus xanti,Metridia sp.,Evasterias troschelii,Larus sp.,Micromonas pusilla,Oncorhynchus keta,Stylasterias forreri,Ruscarius sp.,Melanostigma pammelas,Agonidae sp.,Gadus chalcogrammus,Phoebastria nigripes,Oncorhynchus gorbuscha,Sardinops sp.,Halichoeres sp.,Poroclinus rothrocki,Radulinus asprellus,Atheresthes sp.,Radulinus boleoides,Acila castrensis,Luidia foliolata,Patiria miniata,Astropecten verrilli,Cottidae sp.,Nannobrachium fernae,Cryptacanthodes giganteus,Coryphaena hippurus,Odontopyxis trispinosa,Gallus gallus,Hexagrammos sp.,Phalaropus lobatus,Tetronarce californica,Danaphos oculatus,Microstoma microstoma,Poromitra sp.,Stomiidae sp.,Astronesthes sp.,Galeorhinus galeus,Lepidopsetta sp.,Squalus acanthias,Sebastes zacentrus,Brisaster sp.,Callyspongia sp.,Cryptacanthodes aleutensis,Gadus macrocephalus,Haliclona cinerea,Cyclothone acclinidens,Bathyagonus pentacanthus,Anotopterus pharao,Ceramaster sp.,Holtbyrnia latifrons,Scopelogadus bispinosus,Ammodytidae sp.,Artedius corallinus,Artedius sp.,Clinocottus recalvus,Liparis florae,Oligocottus snyderi,Orthonopias triacis,Pholidae sp.,Pholis sp.,Rathbunella hypoplecta,Stichaeidae sp.,Clinocottus acuticeps,Enophrys bison,Sebastes nebulosus,Lycodes sp.,Opostomias mitsuii,Parmaturus xaniurus,Sebastes macdonaldi,Brosmophycis marginata,Lycenchelys sp.,Paraliparis grandis,Serrivomer sp.,Pisaster sp.,Nearchaster variabilis,Triphoturus mexicanus,Paraliparis pectoralis,Syngnathus sp.,Protomyctophum sp.,Ictalurus punctatus,Trichiuridae sp.,Glyptocephalus stelleri,Malassezia restricta,Pleuronichthys decurrens,Glyptocephalus cynoglossus,Gonostoma atlanticum,Tetragonurus cuvieri,Plectobranchus evides
52193-32,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,1,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52193-32,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,25-4,495,566,38.39212,-123.6252383,2019,7,3,NA,0.02180508785383256,NA,NA,NA,NA,0.07993531824092288,0.5566632214183309,0.0017670789850965224,NA,NA,NA,NA,NA,NA,0.027839829293501817,NA,0.04024272330210382,0.00415096855933051,0.08440302737305372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021038242256526524,NA,NA,NA,0.0747674457373387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007601773747207682,NA,NA,NA,NA,NA,NA,0.03232420898209582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02358883739539226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020488113893241757,NA,0.0018337612109492216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001550361751075251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
